month,state,handgun,long_gun,other,multiple,year
8,north_dakota,306.0,1971.0,,18,2002
8,ohio,6508.0,16232.0,,437,2002
8,oklahoma,3232.0,6410.0,,332,2002
8,oregon,3629.0,7222.0,,245,2002
8,pennsylvania,0.0,43358.0,,608,2002
8,rhode_island,339.0,346.0,,55,2002
8,south_carolina,2801.0,5543.0,,91,2002
8,south_dakota,604.0,2912.0,,41,2002
8,tennessee,7298.0,11242.0,,237,2002
8,texas,11118.0,32655.0,,859,2002
8,utah,1270.0,3328.0,,64,2002
8,vermont,435.0,994.0,,19,2002
8,virginia,5622.0,9400.0,,155,2002
8,washington,3518.0,6195.0,,249,2002
8,west_virginia,2374.0,4767.0,,214,2002
8,wisconsin,2993.0,9764.0,,1,2002
8,wyoming,700.0,1562.0,,68,2002
7,alabama,4580.0,5127.0,,264,2002
7,alaska,802.0,1510.0,,70,2002
7,arizona,4222.0,4156.0,,164,2002
7,arkansas,2027.0,3648.0,,166,2002
7,california,17115.0,19476.0,,0,2002
7,colorado,4711.0,6852.0,,337,2002
7,connecticut,1650.0,1530.0,,90,2002
7,delaware,370.0,573.0,,17,2002
7,florida,9898.0,8128.0,,376,2002
7,georgia,4694.0,6005.0,,175,2002
7,hawaii,0.0,0.0,,0,2002
7,idaho,846.0,2065.0,,75,2002
7,illinois,3597.0,5341.0,,175,2002
7,indiana,1214.0,2648.0,,8,2002
7,iowa,43.0,1426.0,,2,2002
7,kansas,1434.0,2486.0,,137,2002
7,kentucky,4394.0,5775.0,,299,2002
7,louisiana,3916.0,4147.0,,149,2002
7,maine,818.0,1729.0,,52,2002
7,maryland,46.0,2670.0,,15,2002
7,massachusetts,1056.0,855.0,,34,2002
7,michigan,1800.0,8182.0,,28,2002
7,minnesota,1747.0,5753.0,,87,2002
7,mississippi,2541.0,3191.0,,143,2002
7,missouri,2144.0,6982.0,,101,2002
7,montana,1149.0,2464.0,,93,2002
7,nebraska,16.0,1282.0,,0,2002
7,nevada,1652.0,1570.0,,105,2002
7,new_hampshire,916.0,1544.0,,17,2002
7,new_jersey,1293.0,1456.0,,40,2002
7,new_mexico,1678.0,2498.0,,162,2002
7,new_york,554.0,4958.0,,12,2002
7,north_carolina,172.0,6973.0,,78,2002
7,north_dakota,294.0,1162.0,,19,2002
7,ohio,5361.0,10352.0,,336,2002
7,oklahoma,2781.0,4033.0,,246,2002
7,oregon,2837.0,5185.0,,177,2002
7,pennsylvania,0.0,37547.0,,250,2002
7,rhode_island,323.0,291.0,,53,2002
7,south_carolina,2322.0,2805.0,,69,2002
7,south_dakota,422.0,1585.0,,25,2002
7,tennessee,6561.0,6462.0,,225,2002
7,texas,10347.0,17005.0,,781,2002
7,utah,1227.0,2298.0,,44,2002
7,vermont,411.0,729.0,,19,2002
7,virginia,4941.0,6839.0,,128,2002
7,washington,3191.0,4701.0,,221,2002
7,west_virginia,2201.0,3462.0,,159,2002
7,wisconsin,2248.0,5824.0,,5,2002
7,wyoming,549.0,1092.0,,46,2002
6,alabama,4697.0,4811.0,,239,2002
6,alaska,853.0,1244.0,,68,2002
6,arizona,4088.0,3720.0,,188,2002
6,arkansas,2149.0,3189.0,,153,2002
6,california,17283.0,19266.0,,0,2002
6,colorado,4409.0,6049.0,,302,2002
6,connecticut,1856.0,1604.0,,86,2002
6,delaware,342.0,523.0,,23,2002
6,florida,10500.0,8361.0,,416,2002
6,georgia,5051.0,5442.0,,162,2002
6,hawaii,0.0,0.0,,0,2002
6,idaho,949.0,2046.0,,72,2002
6,illinois,3439.0,4551.0,,152,2002
6,indiana,1222.0,2672.0,,3,2002
6,iowa,22.0,1291.0,,3,2002
6,kansas,1500.0,2370.0,,113,2002
6,kentucky,4455.0,5272.0,,299,2002
6,louisiana,3566.0,3677.0,,167,2002
6,maine,788.0,1536.0,,52,2002
6,maryland,35.0,2626.0,,9,2002
6,massachusetts,1351.0,953.0,,29,2002
6,michigan,1822.0,7922.0,,55,2002
6,minnesota,1784.0,5318.0,,82,2002
6,mississippi,2461.0,2818.0,,128,2002
6,missouri,2130.0,6421.0,,74,2002
6,montana,1066.0,2655.0,,105,2002
6,nebraska,10.0,1021.0,,0,2002
6,nevada,1515.0,1472.0,,97,2002
6,new_hampshire,1008.0,1541.0,,16,2002
6,new_jersey,1438.0,1511.0,,49,2002
6,new_mexico,1682.0,2374.0,,124,2002
6,new_york,584.0,5060.0,,11,2002
6,north_carolina,133.0,6879.0,,99,2002
6,north_dakota,276.0,1284.0,,12,2002
6,ohio,5793.0,8325.0,,479,2002
6,oklahoma,2534.0,3859.0,,240,2002
6,oregon,3399.0,5805.0,,192,2002
6,pennsylvania,0.0,35335.0,,347,2002
6,rhode_island,329.0,272.0,,75,2002
6,south_carolina,2417.0,2446.0,,75,2002
6,south_dakota,404.0,1517.0,,21,2002
6,tennessee,6074.0,5782.0,,200,2002
6,texas,10251.0,15598.0,,739,2002
6,utah,1241.0,2303.0,,52,2002
6,vermont,408.0,615.0,,18,2002
6,virginia,4499.0,6162.0,,99,2002
6,washington,3110.0,4570.0,,249,2002
6,west_virginia,1963.0,3125.0,,152,2002
6,wisconsin,2560.0,5752.0,,1,2002
6,wyoming,637.0,1194.0,,60,2002
5,alabama,5012.0,4850.0,,251,2002
5,alaska,855.0,1572.0,,67,2002
5,arizona,4850.0,4271.0,,196,2002
5,arkansas,2264.0,3509.0,,196,2002
5,california,18817.0,19929.0,,0,2002
5,colorado,5386.0,6690.0,,324,2002
5,connecticut,2004.0,1734.0,,107,2002
5,delaware,386.0,629.0,,14,2002
5,florida,10309.0,7780.0,,377,2002
5,georgia,5145.0,5388.0,,162,2002
5,hawaii,0.0,0.0,,0,2002
5,idaho,1094.0,2527.0,,81,2002
5,illinois,3932.0,5111.0,,158,2002
5,indiana,1375.0,2725.0,,5,2002
5,iowa,13.0,1369.0,,0,2002
5,kansas,1590.0,2680.0,,124,2002
5,kentucky,4805.0,5534.0,,345,2002
5,louisiana,3650.0,3459.0,,185,2002
5,maine,928.0,1649.0,,55,2002
5,maryland,47.0,2438.0,,9,2002
5,massachusetts,1390.0,949.0,,31,2002
5,michigan,1926.0,8800.0,,26,2002
5,minnesota,2090.0,5707.0,,95,2002
5,mississippi,2620.0,2725.0,,157,2002
5,missouri,2628.0,7200.0,,114,2002
5,montana,1274.0,3060.0,,112,2002
5,nebraska,21.0,1109.0,,1,2002
5,nevada,1861.0,1651.0,,114,2002
5,new_hampshire,1036.0,1689.0,,8,2002
5,new_jersey,1611.0,1764.0,,55,2002
5,new_mexico,1885.0,2518.0,,120,2002
5,new_york,718.0,5995.0,,12,2002
5,north_carolina,130.0,6705.0,,96,2002
5,north_dakota,359.0,1256.0,,11,2002
5,ohio,6850.0,8397.0,,494,2002
5,oklahoma,2936.0,4136.0,,343,2002
5,oregon,3436.0,5932.0,,205,2002
5,pennsylvania,0.0,39483.0,,232,2002
5,rhode_island,340.0,321.0,,79,2002
5,south_carolina,2566.0,2630.0,,81,2002
5,south_dakota,522.0,1714.0,,33,2002
5,tennessee,6794.0,6221.0,,274,2002
5,texas,10594.0,15453.0,,746,2002
5,utah,1422.0,2534.0,,65,2002
5,vermont,482.0,869.0,,28,2002
5,virginia,5111.0,6436.0,,118,2002
5,washington,3435.0,4812.0,,230,2002
5,west_virginia,2349.0,3545.0,,173,2002
5,wisconsin,2869.0,6814.0,,0,2002
5,wyoming,643.0,1223.0,,60,2002
4,alabama,4845.0,5073.0,,248,2002
4,alaska,978.0,1815.0,,68,2002
4,arizona,4951.0,4322.0,,194,2002
4,arkansas,2377.0,4072.0,,166,2002
4,california,18826.0,20276.0,,0,2002
4,colorado,5541.0,7774.0,,345,2002
4,connecticut,1968.0,1863.0,,131,2002
4,delaware,389.0,675.0,,16,2002
4,florida,10388.0,7910.0,,401,2002
4,georgia,5020.0,5769.0,,171,2002
4,hawaii,0.0,0.0,,0,2002
4,idaho,1187.0,2669.0,,105,2002
4,illinois,4580.0,6652.0,,174,2002
4,indiana,1514.0,3397.0,,3,2002
4,iowa,40.0,2354.0,,3,2002
4,kansas,1687.0,3235.0,,140,2002
4,kentucky,4895.0,7831.0,,323,2002
4,louisiana,3580.0,3432.0,,157,2002
4,maine,1135.0,2095.0,,58,2002
4,maryland,49.0,3018.0,,10,2002
4,massachusetts,1525.0,1113.0,,33,2002
4,michigan,2182.0,11239.0,,22,2002
4,minnesota,2723.0,9739.0,,140,2002
4,mississippi,3028.0,2978.0,,132,2002
4,missouri,2740.0,10273.0,,97,2002
4,montana,1492.0,3432.0,,122,2002
4,nebraska,13.0,1388.0,,1,2002
4,nevada,1757.0,1728.0,,113,2002
4,new_hampshire,1194.0,2060.0,,18,2002
4,new_jersey,1750.0,1804.0,,62,2002
4,new_mexico,1818.0,2644.0,,110,2002
4,new_york,953.0,7913.0,,11,2002
4,north_carolina,116.0,7449.0,,84,2002
4,north_dakota,392.0,1532.0,,23,2002
4,ohio,8344.0,11275.0,,661,2002
4,oklahoma,3769.0,5428.0,,280,2002
4,oregon,4020.0,7405.0,,216,2002
4,pennsylvania,0.0,45689.0,,500,2002
4,rhode_island,334.0,318.0,,71,2002
4,south_carolina,2683.0,2807.0,,96,2002
4,south_dakota,663.0,2061.0,,47,2002
4,tennessee,6676.0,6869.0,,239,2002
4,texas,11297.0,16289.0,,807,2002
4,utah,1455.0,2875.0,,74,2002
4,vermont,529.0,1294.0,,20,2002
4,virginia,5526.0,7597.0,,162,2002
4,washington,3761.0,5277.0,,209,2002
4,west_virginia,2458.0,4852.0,,156,2002
4,wisconsin,3338.0,11381.0,,2,2002
4,wyoming,684.0,1266.0,,59,2002
3,alabama,6313.0,7433.0,,271,2002
3,alaska,968.0,1498.0,,60,2002
3,arizona,5481.0,5122.0,,272,2002
3,arkansas,3140.0,6114.0,,232,2002
3,california,19394.0,23117.0,,0,2002
3,colorado,6547.0,8870.0,,392,2002
3,connecticut,2475.0,2229.0,,91,2002
3,delaware,412.0,842.0,,18,2002
3,florida,11307.0,9916.0,,435,2002
3,georgia,6443.0,8788.0,,203,2002
3,hawaii,0.0,0.0,,0,2002
3,idaho,1191.0,3033.0,,157,2002
3,illinois,5583.0,8184.0,,207,2002
3,indiana,2043.0,4586.0,,3,2002
3,iowa,19.0,3055.0,,2,2002
3,kansas,2340.0,4166.0,,196,2002
3,kentucky,6439.0,9762.0,,341,2002
3,louisiana,4754.0,4718.0,,215,2002
3,maine,1290.0,2488.0,,75,2002
3,maryland,49.0,3457.0,,13,2002
3,massachusetts,1914.0,1479.0,,33,2002
3,michigan,2250.0,13241.0,,29,2002
3,minnesota,3101.0,9120.0,,117,2002
3,mississippi,3550.0,5021.0,,166,2002
3,missouri,3362.0,11988.0,,134,2002
3,montana,1406.0,2948.0,,96,2002
3,nebraska,7.0,1666.0,,1,2002
3,nevada,2284.0,2220.0,,125,2002
3,new_hampshire,1392.0,2161.0,,13,2002
3,new_jersey,1935.0,2150.0,,57,2002
3,new_mexico,2374.0,3457.0,,154,2002
3,new_york,822.0,7743.0,,6,2002
3,north_carolina,151.0,9843.0,,119,2002
3,north_dakota,429.0,1626.0,,24,2002
3,ohio,9328.0,13407.0,,791,2002
3,oklahoma,3855.0,5867.0,,321,2002
3,oregon,4308.0,7810.0,,225,2002
3,pennsylvania,0.0,53211.0,,748,2002
3,rhode_island,367.0,405.0,,83,2002
3,south_carolina,3318.0,4422.0,,105,2002
3,south_dakota,739.0,2374.0,,52,2002
3,tennessee,9044.0,10275.0,,271,2002
3,texas,13566.0,19397.0,,900,2002
3,utah,1445.0,3424.0,,90,2002
3,vermont,607.0,1488.0,,21,2002
3,virginia,6610.0,8722.0,,149,2002
3,washington,3688.0,5802.0,,284,2002
3,west_virginia,3365.0,5577.0,,207,2002
3,wisconsin,3966.0,13497.0,,9,2002
3,wyoming,801.0,1355.0,,56,2002
2,alabama,6773.0,7616.0,,336,2002
2,alaska,679.0,1122.0,,66,2002
2,arizona,5623.0,5392.0,,247,2002
2,arkansas,3495.0,5946.0,,291,2002
2,california,17919.0,19590.0,,0,2002
2,colorado,5733.0,8122.0,,405,2002
2,connecticut,2233.0,1900.0,,68,2002
2,delaware,444.0,749.0,,17,2002
2,florida,11955.0,10681.0,,502,2002
2,georgia,7538.0,9552.0,,341,2002
2,hawaii,0.0,0.0,,0,2002
2,idaho,1146.0,2577.0,,148,2002
2,illinois,5142.0,7695.0,,166,2002
2,indiana,2221.0,4285.0,,5,2002
2,iowa,17.0,2591.0,,4,2002
2,kansas,2174.0,3722.0,,209,2002
2,kentucky,7105.0,9718.0,,498,2002
2,louisiana,5049.0,4766.0,,214,2002
2,maine,1062.0,1838.0,,92,2002
2,maryland,58.0,3555.0,,8,2002
2,massachusetts,1490.0,1160.0,,37,2002
2,michigan,1649.0,11591.0,,23,2002
2,minnesota,2466.0,6389.0,,97,2002
2,mississippi,4779.0,5304.0,,227,2002
2,missouri,3101.0,11294.0,,137,2002
2,montana,1132.0,2413.0,,135,2002
2,nebraska,20.0,1567.0,,1,2002
2,nevada,1901.0,1827.0,,107,2002
2,new_hampshire,1132.0,1674.0,,9,2002
2,new_jersey,1659.0,1787.0,,53,2002
2,new_mexico,1970.0,3042.0,,172,2002
2,new_york,626.0,7067.0,,8,2002
2,north_carolina,192.0,10530.0,,178,2002
2,north_dakota,343.0,1249.0,,32,2002
2,ohio,9070.0,12255.0,,722,2002
2,oklahoma,4299.0,6208.0,,403,2002
2,oregon,3610.0,6791.0,,217,2002
2,pennsylvania,0.0,43342.0,,576,2002
2,rhode_island,347.0,328.0,,76,2002
2,south_carolina,3963.0,4147.0,,115,2002
2,south_dakota,706.0,1995.0,,49,2002
2,tennessee,9553.0,10435.0,,364,2002
2,texas,13663.0,19485.0,,1072,2002
2,utah,1503.0,3102.0,,94,2002
2,vermont,570.0,1065.0,,22,2002
2,virginia,6606.0,8596.0,,156,2002
2,washington,3494.0,5255.0,,259,2002
2,west_virginia,3231.0,5184.0,,254,2002
2,wisconsin,3652.0,10052.0,,12,2002
2,wyoming,665.0,1318.0,,89,2002
1,alabama,5950.0,8119.0,,306,2002
1,alaska,710.0,1142.0,,59,2002
1,arizona,4890.0,5009.0,,212,2002
1,arkansas,2737.0,5676.0,,239,2002
1,california,18590.0,19914.0,,0,2002
1,colorado,5951.0,8788.0,,409,2002
1,connecticut,2207.0,2082.0,,82,2002
1,delaware,423.0,811.0,,12,2002
1,florida,10907.0,10289.0,,429,2002
1,georgia,5972.0,9005.0,,250,2002
1,hawaii,0.0,0.0,,0,2002
1,idaho,1028.0,2259.0,,158,2002
1,illinois,4885.0,7347.0,,194,2002
1,indiana,1901.0,4202.0,,5,2002
1,iowa,24.0,2367.0,,3,2002
1,kansas,2146.0,4234.0,,154,2002
1,kentucky,6125.0,8785.0,,396,2002
1,louisiana,3746.0,5420.0,,193,2002
1,maine,969.0,1815.0,,76,2002
1,maryland,72.0,3198.0,,6,2002
1,massachusetts,1694.0,1240.0,,36,2002
1,michigan,1582.0,10486.0,,11,2002
1,minnesota,2517.0,5800.0,,106,2002
1,mississippi,3220.0,5080.0,,173,2002
1,missouri,3085.0,10319.0,,114,2002
1,montana,1037.0,2574.0,,104,2002
1,nebraska,29.0,1704.0,,2,2002
1,nevada,1958.0,1742.0,,114,2002
1,new_hampshire,1249.0,1764.0,,12,2002
1,new_jersey,1643.0,2054.0,,56,2002
1,new_mexico,1875.0,2783.0,,144,2002
1,new_york,705.0,6459.0,,10,2002
1,north_carolina,136.0,10471.0,,120,2002
1,north_dakota,342.0,1202.0,,19,2002
1,ohio,8196.0,11245.0,,603,2002
1,oklahoma,3563.0,5878.0,,319,2002
1,oregon,3777.0,5784.0,,200,2002
1,pennsylvania,0.0,41439.0,,871,2002
1,rhode_island,389.0,396.0,,81,2002
1,south_carolina,3143.0,3893.0,,96,2002
1,south_dakota,563.0,1943.0,,51,2002
1,tennessee,8194.0,9245.0,,296,2002
1,texas,12668.0,21157.0,,859,2002
1,utah,1525.0,2982.0,,76,2002
1,vermont,423.0,805.0,,12,2002
1,virginia,5668.0,8209.0,,137,2002
1,washington,3261.0,4866.0,,172,2002
1,west_virginia,2499.0,4433.0,,183,2002
1,wisconsin,3320.0,7652.0,,9,2002
1,wyoming,641.0,1265.0,,72,2002
12,alabama,7104.0,23780.0,,287,2001
12,alaska,959.0,2416.0,,51,2001
12,arizona,6010.0,8997.0,,243,2001
12,arkansas,3290.0,15215.0,,226,2001
12,california,25466.0,36862.0,,0,2001
12,colorado,12818.0,26909.0,,802,2001
12,connecticut,2306.0,3017.0,,86,2001
12,delaware,524.0,1923.0,,23,2001
12,florida,12438.0,21872.0,,490,2001
12,georgia,8581.0,24059.0,,263,2001
12,hawaii,0.0,0.0,,0,2001
12,idaho,1383.0,4833.0,,99,2001
12,illinois,5663.0,13033.0,,222,2001
12,indiana,2190.0,10508.0,,11,2001
12,iowa,42.0,6400.0,,5,2001
12,kansas,2474.0,9226.0,,202,2001
12,kentucky,8432.0,21097.0,,376,2001
12,louisiana,4963.0,17836.0,,204,2001
12,maine,1233.0,3473.0,,55,2001
12,maryland,88.0,7035.0,,8,2001
12,massachusetts,1588.0,1535.0,,29,2001
12,michigan,1457.0,22559.0,,20,2001
12,minnesota,2768.0,11330.0,,101,2001
12,mississippi,3990.0,16220.0,,198,2001
12,missouri,3407.0,21737.0,,121,2001
12,montana,1465.0,4622.0,,103,2001
12,nebraska,38.0,4464.0,,4,2001
12,nevada,2471.0,3432.0,,127,2001
12,new_hampshire,1436.0,2841.0,,29,2001
12,new_jersey,1430.0,3023.0,,57,2001
12,new_mexico,2297.0,5511.0,,120,2001
12,new_york,661.0,13163.0,,13,2001
12,north_carolina,213.0,28207.0,,90,2001
12,north_dakota,437.0,2537.0,,20,2001
12,ohio,10429.0,25434.0,,527,2001
12,oklahoma,4416.0,13942.0,,257,2001
12,oregon,4357.0,11357.0,,199,2001
12,pennsylvania,0.0,56382.0,,687,2001
12,rhode_island,337.0,522.0,,86,2001
12,south_carolina,4124.0,11884.0,,104,2001
12,south_dakota,704.0,3911.0,,37,2001
12,tennessee,10291.0,22295.0,,318,2001
12,texas,16687.0,54247.0,,937,2001
12,utah,2193.0,7486.0,,116,2001
12,vermont,525.0,1505.0,,10,2001
12,virginia,7523.0,19450.0,,190,2001
12,washington,3497.0,9109.0,,156,2001
12,west_virginia,3950.0,10884.0,,190,2001
12,wisconsin,4130.0,13453.0,,10,2001
12,wyoming,928.0,2573.0,,61,2001
11,alabama,5948.0,17304.0,,398,2001
11,alaska,971.0,2158.0,,79,2001
11,arizona,4984.0,6032.0,,249,2001
11,arkansas,2765.0,14483.0,,232,2001
11,california,23365.0,30778.0,,0,2001
11,colorado,11237.0,23148.0,,765,2001
11,connecticut,2072.0,3298.0,,115,2001
11,delaware,455.0,1685.0,,17,2001
11,florida,12467.0,16929.0,,484,2001
11,georgia,6273.0,16541.0,,233,2001
11,hawaii,0.0,0.0,,0,2001
11,idaho,1131.0,3681.0,,144,2001
11,illinois,5174.0,11890.0,,223,2001
11,indiana,2046.0,10756.0,,14,2001
11,iowa,34.0,6560.0,,6,2001
11,kansas,2046.0,9198.0,,195,2001
11,kentucky,6437.0,17534.0,,394,2001
11,louisiana,3681.0,14142.0,,202,2001
11,maine,1109.0,3642.0,,78,2001
11,maryland,62.0,7685.0,,9,2001
11,massachusetts,1436.0,1742.0,,46,2001
11,michigan,1040.0,26457.0,,23,2001
11,minnesota,2213.0,9844.0,,97,2001
11,mississippi,3146.0,14213.0,,207,2001
11,missouri,2846.0,18256.0,,144,2001
11,montana,1147.0,3604.0,,92,2001
11,nebraska,19.0,4104.0,,6,2001
11,nevada,1876.0,2283.0,,96,2001
11,new_hampshire,1429.0,3039.0,,22,2001
11,new_jersey,1288.0,3491.0,,49,2001
11,new_mexico,2098.0,4111.0,,151,2001
11,new_york,718.0,16313.0,,16,2001
11,north_carolina,204.0,20487.0,,113,2001
11,north_dakota,331.0,2666.0,,35,2001
11,ohio,9547.0,27085.0,,622,2001
11,oklahoma,3321.0,10999.0,,276,2001
11,oregon,4024.0,8016.0,,209,2001
11,pennsylvania,0.0,62739.0,,619,2001
11,rhode_island,423.0,565.0,,74,2001
11,south_carolina,3362.0,8269.0,,96,2001
11,south_dakota,558.0,3714.0,,48,2001
11,tennessee,9085.0,17865.0,,314,2001
11,texas,13772.0,36763.0,,890,2001
11,utah,1817.0,4888.0,,94,2001
11,vermont,552.0,1939.0,,11,2001
11,virginia,6548.0,16903.0,,184,2001
11,washington,3403.0,6758.0,,148,2001
11,west_virginia,2942.0,12122.0,,212,2001
11,wisconsin,3641.0,17449.0,,6,2001
11,wyoming,646.0,1906.0,,49,2001
10,alabama,8053.0,14497.0,,337,2001
10,alaska,1720.0,3312.0,,212,2001
10,arizona,6110.0,7309.0,,263,2001
10,arkansas,3823.0,13548.0,,230,2001
10,california,29908.0,33462.0,,0,2001
10,colorado,14916.0,27094.0,,1008,2001
10,connecticut,2995.0,4285.0,,162,2001
10,delaware,642.0,1522.0,,28,2001
10,florida,18244.0,18160.0,,834,2001
10,georgia,8210.0,16323.0,,302,2001
10,hawaii,0.0,0.0,,0,2001
10,idaho,1516.0,5591.0,,92,2001
10,illinois,6453.0,11358.0,,264,2001
10,indiana,2816.0,8059.0,,13,2001
10,iowa,51.0,5559.0,,3,2001
10,kansas,2980.0,7909.0,,219,2001
10,kentucky,7791.0,16514.0,,432,2001
10,louisiana,5323.0,15923.0,,257,2001
10,maine,1677.0,7545.0,,114,2001
10,maryland,106.0,7044.0,,15,2001
10,massachusetts,1864.0,1915.0,,45,2001
10,michigan,1081.0,24102.0,,21,2001
10,minnesota,3027.0,20613.0,,147,2001
10,mississippi,4518.0,11473.0,,220,2001
10,missouri,3898.0,20665.0,,174,2001
10,montana,1651.0,7683.0,,134,2001
10,nebraska,33.0,4134.0,,1,2001
10,nevada,2502.0,2592.0,,141,2001
10,new_hampshire,1889.0,3858.0,,22,2001
10,new_jersey,1276.0,3377.0,,55,2001
10,new_mexico,3113.0,5868.0,,172,2001
10,new_york,862.0,17888.0,,15,2001
10,north_carolina,1229.0,20323.0,,100,2001
10,north_dakota,521.0,4252.0,,22,2001
10,ohio,11875.0,20973.0,,655,2001
10,oklahoma,5535.0,11611.0,,363,2001
10,oregon,4478.0,9177.0,,240,2001
10,pennsylvania,0.0,62393.0,,652,2001
10,rhode_island,631.0,759.0,,120,2001
10,south_carolina,4350.0,7930.0,,114,2001
10,south_dakota,750.0,5811.0,,34,2001
10,tennessee,10224.0,13530.0,,341,2001
10,texas,19609.0,44744.0,,1095,2001
10,utah,1898.0,5324.0,,114,2001
10,vermont,738.0,2302.0,,14,2001
10,virginia,8322.0,14465.0,,266,2001
10,washington,4908.0,10897.0,,220,2001
10,west_virginia,3872.0,13387.0,,216,2001
10,wisconsin,4952.0,20458.0,,4,2001
10,wyoming,840.0,2260.0,,57,2001
9,alabama,7433.0,13656.0,,318,2001
9,alaska,1112.0,2566.0,,106,2001
9,arizona,6203.0,6997.0,,294,2001
9,arkansas,3310.0,11286.0,,240,2001
9,california,24601.0,32480.0,,0,2001
9,colorado,13461.0,22466.0,,1061,2001
9,connecticut,2023.0,2546.0,,110,2001
9,delaware,545.0,1198.0,,21,2001
9,florida,13916.0,14350.0,,667,2001
9,georgia,7420.0,12309.0,,254,2001
9,hawaii,0.0,0.0,,0,2001
9,idaho,1703.0,5850.0,,134,2001
9,illinois,5336.0,8918.0,,256,2001
9,indiana,2110.0,6525.0,,8,2001
9,iowa,38.0,4548.0,,2,2001
9,kansas,2325.0,5962.0,,206,2001
9,kentucky,6601.0,13075.0,,346,2001
9,louisiana,5396.0,12729.0,,296,2001
9,maine,1497.0,5327.0,,172,2001
9,maryland,124.0,5447.0,,14,2001
9,massachusetts,1402.0,1405.0,,43,2001
9,michigan,681.0,23900.0,,28,2001
9,minnesota,2558.0,19908.0,,108,2001
9,mississippi,4116.0,8652.0,,172,2001
9,missouri,2873.0,14934.0,,212,2001
9,montana,1783.0,6298.0,,120,2001
9,nebraska,23.0,3051.0,,2,2001
9,nevada,2406.0,2745.0,,139,2001
9,new_hampshire,1698.0,3319.0,,34,2001
9,new_jersey,1008.0,2300.0,,38,2001
9,new_mexico,2518.0,5052.0,,134,2001
9,new_york,657.0,14606.0,,12,2001
9,north_carolina,1328.0,16248.0,,123,2001
9,north_dakota,415.0,3601.0,,29,2001
9,ohio,10647.0,18571.0,,630,2001
9,oklahoma,4246.0,9910.0,,319,2001
9,oregon,4555.0,11686.0,,251,2001
9,pennsylvania,0.0,48700.0,,481,2001
9,rhode_island,488.0,581.0,,94,2001
9,south_carolina,3933.0,7308.0,,111,2001
9,south_dakota,661.0,4258.0,,42,2001
9,tennessee,7929.0,11245.0,,308,2001
9,texas,18222.0,45986.0,,1118,2001
9,utah,1771.0,5265.0,,81,2001
9,vermont,633.0,1842.0,,31,2001
9,virginia,6736.0,11037.0,,197,2001
9,washington,3789.0,9918.0,,202,2001
9,west_virginia,3105.0,9195.0,,220,2001
9,wisconsin,4000.0,17960.0,,12,2001
9,wyoming,927.0,2850.0,,64,2001
8,alabama,6933.0,10464.0,,287,2001
8,alaska,1074.0,2750.0,,78,2001
8,arizona,4599.0,5870.0,,218,2001
8,arkansas,3042.0,9610.0,,205,2001
8,california,21708.0,29690.0,,0,2001
8,colorado,10320.0,17920.0,,686,2001
8,connecticut,6.0,3.0,,1,2001
8,delaware,333.0,763.0,,5,2001
8,florida,10482.0,10390.0,,439,2001
8,georgia,5655.0,10421.0,,223,2001
8,hawaii,0.0,0.0,,0,2001
8,idaho,1370.0,4101.0,,109,2001
8,illinois,3958.0,7870.0,,143,2001
8,indiana,1455.0,5191.0,,1,2001
8,iowa,24.0,2567.0,,3,2001
8,kansas,1857.0,5072.0,,161,2001
8,kentucky,6483.0,12728.0,,401,2001
8,louisiana,4846.0,10846.0,,202,2001
8,maine,978.0,2961.0,,55,2001
8,maryland,126.0,3427.0,,6,2001
8,massachusetts,1060.0,913.0,,19,2001
8,michigan,246.0,12875.0,,75,2001
8,minnesota,2265.0,12237.0,,100,2001
8,mississippi,4108.0,9531.0,,169,2001
8,missouri,2577.0,12759.0,,203,2001
8,montana,1585.0,4623.0,,104,2001
8,nebraska,24.0,2104.0,,3,2001
8,nevada,1813.0,2010.0,,93,2001
8,new_hampshire,1060.0,1958.0,,14,2001
8,new_jersey,973.0,1642.0,,46,2001
8,new_mexico,2404.0,4467.0,,138,2001
8,new_york,532.0,6766.0,,9,2001
8,north_carolina,1568.0,14892.0,,137,2001
8,north_dakota,314.0,2103.0,,14,2001
8,ohio,6825.0,13486.0,,414,2001
8,oklahoma,4144.0,9095.0,,262,2001
8,oregon,3372.0,7307.0,,242,2001
8,pennsylvania,0.0,34538.0,,492,2001
8,rhode_island,308.0,373.0,,85,2001
8,south_carolina,3451.0,6898.0,,90,2001
8,south_dakota,497.0,2820.0,,24,2001
8,tennessee,7150.0,11294.0,,270,2001
8,texas,13904.0,40941.0,,912,2001
8,utah,1319.0,3514.0,,68,2001
8,vermont,378.0,1023.0,,15,2001
8,virginia,4814.0,8793.0,,126,2001
8,washington,3172.0,7174.0,,176,2001
8,west_virginia,2934.0,7052.0,,190,2001
8,wisconsin,2706.0,10905.0,,8,2001
8,wyoming,808.0,2000.0,,108,2001
7,alabama,5923.0,6829.0,,220,2001
7,alaska,1135.0,1987.0,,76,2001
7,arizona,4315.0,4340.0,,193,2001
7,arkansas,2598.0,5599.0,,172,2001
7,california,19849.0,24110.0,,0,2001
7,colorado,8862.0,11989.0,,606,2001
7,connecticut,0.0,0.0,,0,2001
7,delaware,290.0,510.0,,13,2001
7,florida,9609.0,7813.0,,403,2001
7,georgia,4916.0,6099.0,,168,2001
7,hawaii,0.0,0.0,,0,2001
